user_id,total_jobs,on_time_deliveries,cancelled_jobs,income_volatility,repeat_customers,peer_ratings,jobs_last_6m,jobs_last_12m,transaction_volume,customer_feedback_score,lifescore
1743,23,196,12,0.14795833410940584,30,2.85,167,36,50057,5,1000.0
1744,173,188,0,0.9846544775908396,90,4.11,23,481,19946,1,507.58540143075714
1745,461,330,33,0.20909736458961425,16,3.45,146,358,21547,9,417.22583957235514
1746,48,378,28,0.13035313004326554,54,4.89,180,90,86237,8,1000.0
1747,128,202,47,0.2035348738868964,92,3.32,218,93,6769,4,721.3720808687926
1748,117,71,46,0.7690611331597242,35,4.91,85,208,25883,8,422.10327586269017
1749,234,45,12,0.4255056592718428,25,4.75,127,52,62340,7,297.77309514653797
1750,312,98,47,0.565415939752538,52,3.18,72,497,80199,7,300.24777378106626
1751,94,166,48,0.021009156986360744,16,4.51,177,272,36162,1,755.7587490836858
1752,345,487,28,0.034431308573314556,85,4.99,236,101,89388,6,853.9749579894647
1753,165,50,38,0.44582554982701617,24,3.13,23,348,86924,4,270.1112589392268
1754,147,227,23,0.8166552432016235,1,3.59,68,456,34434,2,510.8128892495761
1755,360,428,25,0.8852388787075652,85,3.8,105,93,23102,7,576.3419059978
1756,61,422,16,0.08670656759564022,4,3.24,70,309,22536,9,1000.0
1757,375,378,6,0.5383631021010228,3,2.54,211,432,78891,5,395.54522383806363
1758,60,120,12,0.9132296862792705,35,3.05,70,305,68770,8,725.3573054583892
1759,441,428,4,0.38797275439788637,5,3.2,79,144,51388,5,399.56704103762377
1760,53,356,25,0.8295658314283686,20,3.61,49,463,51775,7,1000.0
1761,36,234,48,0.1336956543994362,76,2.93,91,290,32147,7,1000.0
1762,184,405,2,0.9353944896677987,88,4.68,206,498,51526,9,897.6064177328471
1763,172,177,6,0.7514233175313026,25,4.26,71,68,24659,3,436.8707678282785
1764,397,453,48,0.9413343927869017,54,2.71,201,406,83096,1,398.0139039053147
1765,95,234,38,0.6766172335525065,38,4.13,7,368,24088,2,871.822752301772
1766,106,284,0,0.363403931999427,83,4.13,170,497,69464,6,1000.0
1767,136,134,48,0.9381811725247224,32,4.89,209,351,60998,9,440.6395870773673
1768,381,408,16,0.2755667763091785,13,2.51,174,250,41382,3,410.0984242149361
1769,361,350,42,0.33217252206173253,55,3.12,215,474,29184,2,445.14291246653966
1770,488,414,24,0.7008084180017403,99,4.82,172,377,21099,1,508.9970440497601
1771,46,196,2,0.7653162995253863,80,4.83,182,351,70810,2,1000.0
1772,332,493,14,0.9294034838491538,20,4.3,167,107,91506,3,544.5484273206093
1773,306,120,28,0.2048024090562095,45,4.41,28,71,92280,7,365.5252154590738
1774,153,231,42,0.797998035219224,15,2.73,92,273,38739,2,454.0113353553276
1775,238,219,31,0.7385460533969634,15,3.78,21,122,9389,5,372.3966723530395
1776,187,84,25,0.06379455625359787,83,3.08,44,438,18352,2,392.7519450675983
1777,117,58,15,0.38722314121020696,28,2.95,206,155,22148,7,310.99646730391237
1778,287,343,24,0.2827654570600986,91,4.53,198,225,32828,8,720.3428255967716
1779,256,315,27,0.3044904243540304,7,2.84,176,265,69040,8,550.5174744209752
1780,328,242,8,0.9829468795547008,87,3.67,155,325,57795,8,405.5443158852552
1781,474,198,0,0.6427774134799279,2,4.85,10,325,59620,9,291.6042570781963
1782,413,121,28,0.7176761577934996,88,2.96,198,371,95279,1,243.81373540357032
1783,192,98,21,0.9766176373150092,18,4.94,153,267,95430,1,238.38819471263628
1784,420,352,15,0.3772017824576387,96,4.99,123,203,97531,2,576.4351755882669
1785,429,264,40,0.8018401684528059,65,3.89,124,356,58114,6,377.19943773815857
1786,488,377,43,0.43453096330449537,78,2.93,39,23,41711,1,453.8217298085427
1787,495,455,40,0.8695336718149798,85,3.29,117,313,18748,5,414.1746929094442
1788,209,35,6,0.18065754131130318,73,3.56,33,112,89636,5,345.80679030240657
1789,141,210,13,0.9476861770642796,81,3.27,11,254,34691,4,598.7922001739729
1790,65,192,28,0.21877170841087967,21,3.2,225,254,89517,5,1000.0
1791,83,431,18,0.3262205069809315,45,4.93,57,321,66282,1,1000.0
1792,149,489,18,0.7561922341067805,90,2.88,169,277,99244,6,1000.0
1793,329,21,1,0.3937551415654067,12,4.33,27,233,61360,7,251.45483064291702
1794,382,84,40,0.6082113767664467,32,2.5,101,229,11246,8,229.94542703076198
1795,212,141,44,0.4445735010694285,4,3.99,140,320,60395,2,314.2892120102263
1796,326,413,14,0.7423699370897818,89,4.79,80,421,33486,7,653.5867674180248
1797,200,480,2,0.22833125236861085,76,3.22,242,375,31340,6,963.5657976769395
1798,311,174,10,0.05845798723687701,26,2.96,180,226,85874,9,401.2542612382481
1799,390,262,45,0.29992939747306624,77,4.13,14,13,51300,8,504.87956614439537
1800,301,217,29,0.47430866486843026,23,4.28,211,483,4086,4,432.8651654520102
1801,48,162,39,0.16802005219267857,66,4.22,121,45,92071,9,1000.0
1802,168,486,17,0.3547972896563887,62,3.3,28,187,15860,1,1000.0
1803,286,157,47,0.3999830182935685,93,3.13,222,396,18013,6,472.7408290520836
1804,315,446,1,0.05739184368827355,98,4.89,179,266,8407,8,856.7735153613075
1805,30,213,31,0.5833072481842045,47,4.81,238,26,34542,4,1000.0
1806,183,419,7,0.8843434279712875,62,3.64,185,208,25935,2,770.5424047776165
1807,132,440,21,0.15174291295305242,77,4.62,43,327,50079,2,1000.0
1808,206,168,5,0.597808013401514,11,3.63,199,57,35111,1,329.2701389985555
1809,314,390,11,0.6647392049108463,27,3.56,70,71,57550,5,535.4279181231116
1810,251,398,46,0.41933468041928834,43,2.89,10,78,76697,6,664.7205179637411
1811,246,156,39,0.70109758736427,92,3.57,25,156,90117,4,392.9880480016642
1812,329,327,35,0.41073154349101204,42,3.84,77,368,98813,4,478.44512753387755
1813,117,179,14,0.5046372879774349,16,2.56,78,375,87936,5,523.1352100541228
1814,74,328,27,0.00735304455442698,39,3.61,40,171,77955,5,1000.0
1815,130,35,48,0.6917201141346888,48,4.45,135,236,41565,9,281.2834483646903
1816,171,96,44,0.6613426789447244,84,4.2,237,442,20283,8,464.9902173132707
1817,265,83,17,0.03840087732634456,56,4.09,220,473,67470,9,440.177771237911
1818,425,145,1,0.3682501073951331,86,4.77,218,497,87916,3,410.6115599588849
1819,88,101,12,0.9790318407916674,83,2.55,245,440,80552,3,417.0489842898022
1820,331,232,44,0.4207365625686168,63,3.89,210,496,39233,1,402.87898480382154
1821,308,435,14,0.5019454051318417,74,4.47,174,356,23695,6,687.1056457987631
1822,269,486,19,0.9099301581597186,56,3.85,177,498,91488,4,684.0806358875279
1823,55,319,28,0.7172618758657564,97,3.31,48,239,43734,8,1000.0
1824,258,417,41,0.5820701311242236,73,2.84,95,379,82257,2,625.9611370820659
1825,167,385,28,0.7978046813410725,73,4.72,165,187,2505,2,874.2297096907084
1826,486,359,2,0.8643662664559733,69,3.68,64,354,6363,7,429.19315327558246
1827,246,355,18,0.45688807173726687,99,4.7,218,419,49708,5,720.9033792386567
1828,263,398,2,0.4751083649318354,87,3.96,97,65,44614,1,661.2399366224346
1829,356,410,13,0.3860509356518358,75,4.19,215,87,2010,7,636.8760955791262
1830,465,459,39,0.9667061400184606,42,4.51,87,279,20861,7,486.38065055472896
1831,384,439,3,0.6971662542903504,22,4.15,202,215,25125,6,472.28361547414426
1832,220,175,10,0.0832230662080723,26,3.5,241,290,10369,4,488.81557589467155
1833,173,192,30,0.8629596233130185,57,3.78,87,237,70393,8,484.5239702325272
1834,469,131,42,0.4805599408362681,36,4.51,81,397,27671,2,304.69000075311965
1835,92,210,31,0.06875390642248747,5,3.43,30,248,76400,2,861.7960226001718
1836,220,397,26,0.549717255163311,64,3.47,218,472,65512,2,675.5038990685814
1837,315,341,29,0.4171642789757021,5,2.74,25,297,99026,3,367.4544519445593
1838,36,100,42,0.8777494048626249,49,4.79,232,91,76656,6,1000.0
1839,148,303,1,0.20399460360938737,21,2.73,124,343,86759,1,720.7328939262699
1840,236,95,48,0.8264646094921829,87,4.12,134,259,98686,2,286.4097968929196
1841,80,166,8,0.5576886911854527,24,3.53,179,202,45138,2,773.6540413615344
1842,446,75,27,0.05461030321346905,78,3.51,112,115,54420,1,279.69646398278957
1843,123,75,30,0.9718453013254846,89,4.2,162,198,69089,3,349.00135276510247
1844,61,368,33,0.5126152441031999,71,2.67,31,285,16489,7,1000.0
1845,44,42,14,0.2908768542315825,50,3.98,75,83,60789,1,410.5822511793505
1846,58,456,47,0.4694068419892581,87,4.43,152,19,70925,7,1000.0
1847,310,57,24,0.857857783517489,47,4.57,54,132,50703,5,206.81629141847918
1848,150,183,35,0.3049031243850635,69,2.93,99,225,88486,9,648.8040931533814
1849,248,437,7,0.19267639648670032,98,4.74,27,299,77625,2,877.7361326973745
1850,127,100,8,0.12907124693088146,64,4.14,145,454,59228,1,492.40733796572255
1851,191,191,36,0.29785939839021125,59,4.7,85,485,4051,9,626.3347559828095
1852,454,31,47,0.7800480870400435,45,3.71,136,420,39090,8,203.4220752427108
1853,497,112,44,0.4716263651952617,35,3.86,146,49,29805,6,246.11582012207901
1854,121,468,38,0.22748160369353998,57,4.8,24,202,95978,5,1000.0
1855,373,212,31,0.1661849996097492,75,4.75,128,136,45557,8,560.7063996887392
1856,31,112,16,0.3327294765103791,37,3.62,17,298,3555,8,1000.0
1857,294,79,34,0.9399243728857088,10,3.19,7,461,51241,5,137.10250173061615
1858,120,344,36,0.3430267125900244,11,3.48,222,80,79303,7,1000.0
1859,63,355,18,0.9881240759546354,41,3.47,222,146,66994,1,1000.0
1860,462,19,43,0.4852304557653562,38,3.22,214,153,17066,4,169.95011598713904
1861,324,16,28,0.17916391829015088,70,3.17,228,398,5721,2,254.55756580496077
1862,464,36,6,0.8911400917935094,10,4.65,210,363,78982,3,68.69777217434674
1863,36,126,27,0.4603553731348269,35,2.67,179,389,7304,1,1000.0
1864,349,71,8,0.7096713435045244,51,4.19,135,416,43967,2,239.36494686039194
1865,76,80,27,0.9837115832091518,30,2.93,133,308,79763,1,316.8143672792525
1866,330,344,5,0.050175350319974,32,3.36,94,379,41462,8,597.7587376973116
1867,322,112,28,0.09669455978756714,12,2.65,156,354,72834,4,198.0877142172053
1868,31,158,16,0.7204567414627562,17,3.17,245,450,51155,3,1000.0
1869,337,382,15,0.281825003295472,40,4.42,39,444,76842,1,544.5778301074554
1870,99,449,22,0.18430139695009906,57,4.71,18,278,3589,2,1000.0
1871,235,139,30,0.039361879819729495,55,3.05,199,393,38078,3,405.7748164684607
1872,358,181,2,0.021846711986201806,23,3.66,145,417,55918,3,373.4447390544093
1873,283,100,20,0.7744856031197909,72,3.68,179,148,14601,6,259.52175599930274
1874,498,90,25,0.13443342736955,30,4.68,54,61,8711,8,371.1673170846578
1875,168,358,35,0.4677206159711509,54,4.41,82,26,87900,6,872.4880283746886
1876,100,438,41,0.605896815179483,9,3.78,217,174,60430,2,1000.0
1877,234,308,36,0.42835180056884625,59,4.18,158,22,64327,2,620.7266612176237
1878,393,458,21,0.027106652336233106,1,4.62,7,199,96146,7,590.1882130930119
1879,483,73,41,0.7835015025879088,14,2.52,183,484,4970,1,57.53955358670586
1880,217,152,11,0.010513224541653488,2,3.51,44,349,70535,1,360.48284256808586
1881,219,113,41,0.761889894377484,42,4.77,200,362,87570,7,403.7639344524533
1882,44,206,12,0.8933044937881227,30,4.35,168,371,37176,9,1000.0
1883,485,257,10,0.4328399210571723,69,3.86,55,361,42730,5,390.6641657305335
1884,108,333,15,0.5355424730977982,66,3.82,239,273,83168,1,1000.0
1885,287,63,7,0.47698339261765377,55,3.37,5,321,14385,5,264.47519724825366
1886,162,462,39,0.3892086186234388,62,3.8,108,230,6950,1,1000.0
1887,78,46,39,0.8874245353703603,74,4.14,243,113,74511,9,395.61557632692904
1888,429,405,44,0.8939335106699905,14,3.55,165,348,54009,4,388.5853729993541
1889,384,291,1,0.3358163646415345,91,4.29,139,207,87850,9,553.8965539916782
1890,45,34,29,0.615069754014698,9,4.65,121,309,24398,2,344.9906161309249
1891,66,168,29,0.9269075621458641,37,2.89,120,453,26277,7,842.8376644935233
1892,307,397,11,0.9620584989413515,46,3.63,56,368,27761,2,466.6837774303607
1893,285,82,9,0.5089590404220475,56,3.52,124,377,65435,4,343.7648701879698
1894,35,380,43,0.4528248052843268,49,4.22,143,178,64944,6,1000.0
1895,218,386,10,0.2786943159285258,70,3.12,159,158,32533,2,752.8646894732661
1896,420,228,14,0.95887187319041,14,4.1,146,258,73502,2,284.3238624195292
1897,426,157,15,0.14281430447286736,17,4.69,90,265,73123,2,348.95944826146155
1898,301,390,16,0.579829576047725,81,3.55,212,479,23880,3,595.1163362721317
1899,488,246,25,0.2825502675186389,87,4.78,50,51,71627,5,450.91849726784983
1900,105,227,1,0.2790082903477966,1,4.98,80,211,42753,9,923.9209449875949
1901,269,93,49,0.40496858737618846,83,2.77,245,467,97666,6,361.32169467929754
1902,410,228,11,0.9987929358156545,97,3.08,242,253,83597,9,337.0621063668441
1903,289,130,25,0.054966306839822066,42,4.88,14,166,88829,5,426.4307818456908
1904,354,106,22,0.5785418182035315,25,4.9,156,473,2561,6,266.1438434012497
1905,136,284,17,0.08257215803527718,70,2.74,65,458,54205,8,832.6239855468256
1906,26,425,31,0.15452082999051897,37,2.54,242,410,60810,3,1000.0
1907,156,395,48,0.4395629417728987,93,2.9,22,295,65482,2,966.9786094522938
1908,390,182,37,0.5104601313464413,41,4.99,90,291,70192,3,368.68090346353785
1909,195,72,46,0.258792408364524,4,2.95,141,446,88154,9,277.29929654940605
1910,347,298,2,0.3164571308744162,10,3.76,149,390,87066,6,469.18111690552945
1911,334,40,37,0.08696702025593306,64,4.62,234,247,88408,4,369.3118403025969
1912,234,383,2,0.3032197838442505,33,2.55,132,28,29330,3,621.821261708314
1913,496,461,29,0.9665584393805441,0,4.01,108,62,17139,2,307.3707846086268
1914,101,80,0,0.9447073816724817,82,3.19,190,94,33977,4,393.7565008638978
1915,242,423,29,0.334878290136985,1,4.66,145,282,5983,9,749.4443184568372
1916,497,262,44,0.5708539362787616,84,3.21,182,439,40909,4,330.96113282007815
1917,391,268,31,0.9095953911109443,19,4.22,105,369,65480,5,308.5781825324548
1918,442,401,27,0.0061838226408966745,60,4.19,10,222,50029,8,624.8691686274975
1919,421,470,20,0.8106835703375919,86,3.05,89,446,22329,2,516.3891938187091
1920,462,58,45,0.948369552788919,20,2.59,55,370,37734,3,82.9296580223207
1921,122,111,12,0.09132573433355706,87,3.52,40,113,43837,6,596.6904146076711
1922,292,56,26,0.16144768603292103,67,3.22,75,201,75354,7,368.85502211572043
1923,33,241,35,0.9607463027713554,11,4.52,104,438,77454,4,1000.0
1924,178,276,6,0.5375401436403463,21,4.5,29,186,67786,1,601.2250595676074
1925,171,181,21,0.014196634471723701,19,3.64,143,156,5758,7,594.6359684486829
1926,127,450,9,0.25763199876352916,81,4.02,48,389,68699,9,1000.0
1927,207,293,38,0.4499436742688596,0,4.01,18,464,83673,1,558.0546800497922
1928,320,103,14,0.6929089110247677,29,4.57,241,90,98639,1,198.93517390113175
1929,117,393,14,0.7331603781367996,96,3.56,33,202,22832,1,1000.0
1930,150,192,3,0.9954215129254561,23,3.19,78,46,2868,7,443.8085998434433
1931,312,441,31,0.287511199383759,13,3.16,54,386,51665,9,620.0014417825927
1932,190,417,22,0.5382201018684752,35,3.84,244,335,42862,3,855.9495450383148
1933,443,211,5,0.533323547859605,68,3.62,9,163,20728,8,360.8953635871985
1934,493,321,23,0.4056452594472375,74,3.6,204,139,94565,9,501.72660748305134
1935,202,281,19,0.1691618938424202,23,2.73,114,68,40857,3,533.532438278024
1936,490,282,36,0.9774565631838426,59,4.3,201,233,29183,3,369.12092622761395
1937,383,88,19,0.8533171866665861,94,3.03,126,258,89321,1,173.03613049374286
1938,58,22,11,0.4983330282942372,54,2.99,92,249,19940,2,276.2219607545636
1939,34,422,32,0.6032454226840298,76,3.53,236,383,6280,7,1000.0
1940,395,490,27,0.2272610535596623,79,3.07,61,398,3164,3,623.9230879006906
1941,23,311,7,0.5437870703917469,23,3.96,30,302,93724,7,1000.0
1942,368,178,0,0.6949701331214758,76,3.43,10,296,80624,5,315.26134038376955
1943,489,499,36,0.5151670283865888,23,3.62,148,213,19405,8,519.3451655098708
1944,428,99,21,0.9902851705849413,53,3.84,64,108,3821,5,229.99815944890236
1945,416,86,5,0.6113416562477262,25,3.01,104,359,56090,3,183.93827533758062
1946,229,69,20,0.37097371259216905,65,2.89,16,185,23516,9,366.3532428640715
1947,180,407,31,0.7721520276158381,79,4.7,79,271,11473,7,896.8607893275928
1948,35,61,34,0.17046251158164205,37,3.58,7,280,47454,5,692.3146803809038
1949,445,413,14,0.38451581370626653,64,3.53,67,152,43530,7,510.5422233355953
1950,127,446,4,0.34695895037758584,74,2.59,240,198,78714,9,1000.0
1951,401,252,45,0.43180709510777726,50,3.74,196,281,93554,5,383.23358176118865
1952,469,118,49,0.7817798259287263,34,3.89,194,29,83633,7,241.58962435770792
1953,330,224,47,0.48417303216340746,42,3.9,233,342,80632,9,467.27645554378716
1954,246,56,5,0.7940144502659627,28,4.27,138,309,70081,1,164.36414657700018
1955,189,330,24,0.5764889031398659,36,2.94,23,435,25798,4,625.796365191271
1956,53,482,45,0.34206943465755535,80,3.13,22,55,1863,1,1000.0
1957,433,468,39,0.8099787436834724,57,4.53,84,104,17148,8,541.6563803842145
1958,270,282,28,0.23828967055309158,53,4.87,219,427,87545,3,583.4167932666069
1959,266,400,6,0.2243829797997955,38,2.84,175,73,55459,2,598.068923964432
1960,288,277,39,0.5045029240548358,41,3.74,233,422,84345,4,471.4670729761613
1961,160,350,12,0.2608492459620889,27,3.04,77,140,85224,3,779.7989228243407
1962,293,401,37,0.009087034951216322,28,2.65,135,18,67189,5,623.977423873634
1963,435,379,17,0.6482975272988015,42,3.31,130,468,9129,8,438.11576986999887
1964,115,273,1,0.511093821472398,2,2.86,76,212,92954,8,807.6625037820654
1965,246,297,7,0.4455178144931612,9,4.27,42,418,24118,7,561.4743974240314
1966,398,128,10,0.9669685146183153,58,3.83,72,479,1443,8,252.26354608406533
1967,58,377,32,0.5711991839629137,13,2.86,208,307,28041,5,1000.0
1968,321,54,37,0.8634315777893845,75,2.52,176,183,90379,6,164.06389986885566
1969,48,431,47,0.13945023620516017,46,4.52,227,82,22053,8,1000.0
1970,465,234,26,0.5692064631294277,41,2.94,221,93,97384,1,267.71994183481627
1971,496,143,19,0.8679796267309029,93,4.02,249,68,38204,6,345.56137966281153
1972,337,22,11,0.583105757279898,31,3.34,84,30,43240,6,160.8957705098494
1973,264,115,42,0.7180141781270015,31,3.96,195,467,94749,5,257.424739746543
1974,255,430,30,0.3720435678122074,41,3.29,46,415,62102,4,635.8923453469574
1975,204,394,26,0.09244951703706661,31,2.72,68,166,9291,1,673.6841613007063
1976,291,190,31,0.4579002951270714,25,3.06,186,328,17285,8,384.58869882587777
1977,459,121,9,0.3944793908388575,0,2.97,82,338,93422,6,149.19093979579122
1978,255,115,2,0.8670601823789473,55,3.57,131,70,62589,3,231.4082583782197
1979,258,274,44,0.24399530235247224,1,4.15,209,73,14944,3,485.36100498094663
1980,396,492,26,0.9667342275351081,80,3.16,109,334,89876,6,535.4209605350957
1981,285,468,34,0.9581381198044961,29,2.53,203,177,96561,7,570.0059325271845
1982,433,380,30,0.2476316430714387,70,3.8,80,212,55391,8,562.7010508114067
1983,428,260,14,0.3480519554773205,51,4.01,169,138,2607,5,407.58721715171237
1984,378,289,15,0.895555740873885,90,4.91,246,254,3953,6,457.3798914616756
1985,359,46,12,0.9666222208961075,8,3.97,136,115,45941,1,58.28641406710922
1986,408,151,48,0.44343910283604404,21,3.68,134,330,72469,6,275.7158838833335
1987,84,26,34,0.3209970456408978,33,3.93,231,131,77922,9,293.056603979542
1988,497,409,10,0.526094013251542,48,4.82,126,327,62683,4,452.61303758401135
1989,196,316,20,0.6877692063657348,0,4.57,48,191,71218,1,561.5474304156451
1990,22,389,10,0.2734745153749798,72,3.31,199,112,12154,9,1000.0
1991,448,30,29,0.7364731746190728,83,3.09,200,325,10047,4,189.109704268249
1992,161,143,47,0.051657357114641034,52,3.16,106,311,89529,2,498.18440502015073
1993,395,77,34,0.04929449276441644,82,3.76,208,270,76874,1,354.12630760080157
1994,177,123,21,0.3862877051455452,99,4.36,215,122,15323,3,540.0440437141235
1995,343,389,37,0.3534731920607206,39,3.76,206,415,38693,7,527.425648153378
1996,165,35,30,0.3156332153671523,44,2.67,66,483,59730,2,198.18940102066827
1997,465,172,13,0.49101976266891,67,4.31,5,446,90170,9,430.6661369602472
1998,312,283,23,0.32073358231157123,8,4.51,21,79,27292,2,391.89257117862576
1999,172,176,49,0.19225791846809193,21,3.22,20,169,46111,5,457.2578930600773
2000,451,274,48,0.3094695490886009,17,4.16,13,249,76453,8,391.944583042067
